x,y
0.0,4.536794159348959
0.010101010101010102,4.384440013311717
0.020202020202020204,3.9868884441541854
0.030303030303030304,5.0159559855345375
0.04040404040404041,3.767619872601044
0.05050505050505051,3.5307712859320324
0.06060606060606061,3.800942586210044
0.07070707070707072,4.440468126211473
0.08080808080808081,4.483468265829989
0.09090909090909091,4.108617556851039
0.10101010101010102,4.943745444589716
0.11111111111111112,5.124327853784413
0.12121212121212122,4.240710305683847
0.13131313131313133,4.527298081629518
0.14141414141414144,4.625489299074441
0.15151515151515152,4.324652956831468
0.16161616161616163,2.8435099419730516
0.17171717171717174,3.6612653379647173
0.18181818181818182,4.580727978913207
0.19191919191919193,3.9755749159322726
0.20202020202020204,5.081665335946013
0.21212121212121213,4.123758217188769
0.22222222222222224,4.080325864335137
0.23232323232323235,4.8442652284161705
0.24242424242424243,4.342790192553832
0.25252525252525254,4.627389285422843
0.26262626262626265,4.668552880100924
0.27272727272727276,4.782313066130413
0.2828282828282829,4.803772343160185
0.29292929292929293,4.351720535705739
0.30303030303030304,4.560321496116755
0.31313131313131315,4.811214980406072
0.32323232323232326,3.9572310458193476
0.33333333333333337,4.847322173946734
0.3434343434343435,5.350588475513541
0.3535353535353536,4.71717420632093
0.36363636363636365,5.815376274650946
0.37373737373737376,4.87854472160443
0.38383838383838387,5.023956570459442
0.393939393939394,5.545618392978249
0.4040404040404041,4.831200155982587
0.4141414141414142,4.5379246689121215
0.42424242424242425,4.554446180683591
0.43434343434343436,4.711563750747693
0.4444444444444445,4.232499055841721
0.4545454545454546,4.623039059979118
0.4646464646464647,4.836978192058672
0.4747474747474748,5.2434246233069395
0.48484848484848486,4.9927763134163445
0.494949494949495,4.389914241987933
0.5050505050505051,5.218117925624183
0.5151515151515152,5.468965418467288
0.5252525252525253,5.083916549963438
0.5353535353535354,4.853079387182258
0.5454545454545455,4.334502237239917
0.5555555555555556,4.8528662543222305
0.5656565656565657,5.309484905782372
0.5757575757575758,5.7083958500829155
0.5858585858585859,6.816637815134515
0.595959595959596,5.098155766811093
0.6060606060606061,5.251030163404768
0.6161616161616162,6.674388145882029
0.6262626262626263,6.138897324388569
0.6363636363636365,4.910755602488811
0.6464646464646465,4.417249593309903
0.6565656565656566,6.132817012241773
0.6666666666666667,4.495478368741131
0.6767676767676768,5.196674961429253
0.686868686868687,5.338938347211771
0.696969696969697,5.96225338308946
0.7070707070707072,5.191683839434257
0.7171717171717172,5.485169913812759
0.7272727272727273,6.11764801670106
0.7373737373737375,5.335956755612675
0.7474747474747475,6.180926872119534
0.7575757575757577,6.1333905570965275
0.7676767676767677,5.09438596991623
0.7777777777777778,6.318944311013424
0.787878787878788,5.4844796457041625
0.797979797979798,4.852299364901001
0.8080808080808082,6.1349815093280045
0.8181818181818182,5.713746748499497
0.8282828282828284,6.134450393049613
0.8383838383838385,5.557322007763128
0.8484848484848485,5.342757775119837
0.8585858585858587,5.699746322274554
0.8686868686868687,4.683159225370795
0.8787878787878789,5.423667613665834
0.888888888888889,5.075866154090519
0.8989898989898991,5.542069394726663
0.9090909090909092,5.985532182553024
0.9191919191919192,5.032603833205101
0.9292929292929294,5.84977438434885
0.9393939393939394,6.000063681407641
0.9494949494949496,6.331480688556806
0.9595959595959597,6.294413603402343
0.9696969696969697,6.272570586742801
0.9797979797979799,6.495866270169447
0.98989898989899,6.791316366818819
1.0,4.547736817346226
